eth_src,eth_dst,eth_type,ip_version,ip_ihl,ip_tos,ip_len,ip_id,ip_flags,ip_frag,ip_ttl,ip_proto,ip_chksum,ip_src,ip_dst,ip_options,tcp_sport,tcp_dport,tcp_seq,tcp_ack,tcp_dataofs,tcp_reserved,tcp_flags,tcp_window,tcp_chksum,tcp_urgptr,tcp_options,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_flag_ns,udp_sport,udp_dport,udp_len,udp_chksum,icmp_type,icmp_code,icmp_chksum,icmp_id,icmp_seq,arp_hwtype,arp_ptype,arp_hwlen,arp_plen,arp_op,arp_hwsrc,arp_psrc,arp_hwdst,arp_pdst,dns_id,dns_qr,dns_opcode,dns_aa,dns_tc,dns_rd,dns_ra,dns_z,dns_ad,dns_cd,dns_rcode,dns_qdcount,dns_ancount,dns_nscount,dns_arcount,dns_qname,dns_qtype,dns_qclass,dns_rrname,dns_rrtype,dns_rrclass,dns_rrttl,dns_rdata,http_method,http_host,http_path,http_user_agent,http_accept,http_accept_language,http_accept_encoding,http_connection,http_status_code,http_server,http_content_type,raw_load,time,Label
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,20031.0,,0.0,128.0,6.0,59653.0,192.168.1.3,10.211.55.5,[],80.0,52098.0,1674108986.0,1132331534.0,7.0,0.0,SA,32768.0,43816.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.348381,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,31445.0,DF,0.0,64.0,6.0,48247.0,10.211.55.5,192.168.1.3,[],52098.0,80.0,1132331534.0,1674108987.0,5.0,0.0,A,251.0,22003.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.34853,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,183.0,31446.0,DF,0.0,64.0,6.0,48103.0,10.211.55.5,192.168.1.3,[],52098.0,80.0,1132331534.0,1674108987.0,5.0,0.0,PA,251.0,24884.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/,python-httpx/0.26.0,*/*,,"gzip, deflate, br",keep-alive,,,,,1717026066.349301,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20032.0,,0.0,128.0,6.0,59660.0,192.168.1.3,10.211.55.5,[],80.0,52098.0,1674108987.0,1132331677.0,5.0,0.0,A,16384.0,5727.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.349356,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,1109.0,20033.0,,0.0,128.0,6.0,58590.0,192.168.1.3,10.211.55.5,[],80.0,52098.0,1674108987.0,1132331677.0,5.0,0.0,PA,16384.0,1904.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Apache/2.4.53 (Unix) OpenSSL/1.1.1o PHP/8.1.6 mod_perl/2.0.12 Perl/v5.34.1,text/html,"<!DOCTYPE html>
<html>
	<head>
		<meta charset=""utf-8"">
		<title>Login</title>
		<link rel=""stylesheet"" href=""https://use.fontawesome.com/releases/v5.7.1/css/all.css"">
		<link href=""style.css"" rel=""stylesheet"" type=""text/css"">
	</head>
	<body>
		<div class=""login"">
			<h1>Login</h1>
			<form action=""authenticate.php"" method=""post"">
				<label for=""username"">
					<i class=""fas fa-user""></i>
				</label>
				<input type=""text"" name=""username"" placeholder=""Username"" id=""username"" required>
				<label for=""password"">
					<i class=""fas fa-lock""></i>
				</label>
				<input type=""password"" name=""password"" placeholder=""Password"" id=""password"" required>
				<input type=""submit"" value=""Login"">
			</form>
		</div>
	</body>
</html>",1717026066.349724,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,31447.0,DF,0.0,64.0,6.0,48245.0,10.211.55.5,192.168.1.3,[],52098.0,80.0,1132331677.0,1674110056.0,5.0,0.0,A,249.0,20793.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.349832,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,31448.0,DF,0.0,64.0,6.0,48244.0,10.211.55.5,192.168.1.3,[],52098.0,80.0,1132331677.0,1674110056.0,5.0,0.0,FA,249.0,20792.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.350206,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20034.0,,0.0,128.0,6.0,59658.0,192.168.1.3,10.211.55.5,[],80.0,52098.0,1674110056.0,1132331678.0,5.0,0.0,A,16384.0,4657.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.35026,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20035.0,,0.0,128.0,6.0,59657.0,192.168.1.3,10.211.55.5,[],80.0,52098.0,1674110056.0,1132331678.0,5.0,0.0,FA,16384.0,4656.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.350378,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,0.0,DF,0.0,64.0,6.0,14157.0,10.211.55.5,192.168.1.3,[],52098.0,80.0,1132331678.0,1674110057.0,5.0,0.0,A,249.0,20791.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.350473,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,39901.0,DF,0.0,64.0,6.0,39771.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045800.0,0.0,10.0,0.0,S,32120.0,26711.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659095930, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.364025,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,20036.0,,0.0,128.0,6.0,59648.0,192.168.1.3,10.211.55.5,[],80.0,52112.0,965789550.0,107045801.0,7.0,0.0,SA,32768.0,51616.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.366086,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,39902.0,DF,0.0,64.0,6.0,39790.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045801.0,965789551.0,5.0,0.0,A,251.0,29803.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.366267,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,183.0,39903.0,DF,0.0,64.0,6.0,39646.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045801.0,965789551.0,5.0,0.0,PA,251.0,32684.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/,python-httpx/0.26.0,*/*,,"gzip, deflate, br",keep-alive,,,,,1717026066.36641,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20037.0,,0.0,128.0,6.0,59655.0,192.168.1.3,10.211.55.5,[],80.0,52112.0,965789551.0,107045944.0,5.0,0.0,A,16384.0,13527.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.366456,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,1109.0,20038.0,,0.0,128.0,6.0,58585.0,192.168.1.3,10.211.55.5,[],80.0,52112.0,965789551.0,107045944.0,5.0,0.0,PA,16384.0,9704.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Apache/2.4.53 (Unix) OpenSSL/1.1.1o PHP/8.1.6 mod_perl/2.0.12 Perl/v5.34.1,text/html,"<!DOCTYPE html>
<html>
	<head>
		<meta charset=""utf-8"">
		<title>Login</title>
		<link rel=""stylesheet"" href=""https://use.fontawesome.com/releases/v5.7.1/css/all.css"">
		<link href=""style.css"" rel=""stylesheet"" type=""text/css"">
	</head>
	<body>
		<div class=""login"">
			<h1>Login</h1>
			<form action=""authenticate.php"" method=""post"">
				<label for=""username"">
					<i class=""fas fa-user""></i>
				</label>
				<input type=""text"" name=""username"" placeholder=""Username"" id=""username"" required>
				<label for=""password"">
					<i class=""fas fa-lock""></i>
				</label>
				<input type=""password"" name=""password"" placeholder=""Password"" id=""password"" required>
				<input type=""submit"" value=""Login"">
			</form>
		</div>
	</body>
</html>",1717026066.366908,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,39904.0,DF,0.0,64.0,6.0,39788.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045944.0,965790620.0,5.0,0.0,A,249.0,28593.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.367013,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,39905.0,DF,0.0,64.0,6.0,39787.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045944.0,965790620.0,5.0,0.0,FA,249.0,28592.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.367376,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20039.0,,0.0,128.0,6.0,59653.0,192.168.1.3,10.211.55.5,[],80.0,52112.0,965790620.0,107045945.0,5.0,0.0,A,16384.0,12457.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.367425,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20040.0,,0.0,128.0,6.0,59652.0,192.168.1.3,10.211.55.5,[],80.0,52112.0,965790620.0,107045945.0,5.0,0.0,FA,16384.0,12456.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.367527,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,0.0,DF,0.0,64.0,6.0,14157.0,10.211.55.5,192.168.1.3,[],52112.0,80.0,107045945.0,965790621.0,5.0,0.0,A,249.0,28591.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.367631,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,33812.0,DF,0.0,64.0,6.0,45860.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065080.0,0.0,10.0,0.0,S,32120.0,48741.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659095947, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.381145,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,20041.0,,0.0,128.0,6.0,59643.0,192.168.1.3,10.211.55.5,[],80.0,52120.0,1312560117.0,1672065081.0,7.0,0.0,SA,32768.0,48781.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.38332,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,33813.0,DF,0.0,64.0,6.0,45879.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065081.0,1312560118.0,5.0,0.0,A,251.0,26968.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.383482,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,183.0,33814.0,DF,0.0,64.0,6.0,45735.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065081.0,1312560118.0,5.0,0.0,PA,251.0,29849.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/,python-httpx/0.26.0,*/*,,"gzip, deflate, br",keep-alive,,,,,1717026066.383662,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20042.0,,0.0,128.0,6.0,59650.0,192.168.1.3,10.211.55.5,[],80.0,52120.0,1312560118.0,1672065224.0,5.0,0.0,A,16384.0,10692.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.383789,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,1109.0,20043.0,,0.0,128.0,6.0,58580.0,192.168.1.3,10.211.55.5,[],80.0,52120.0,1312560118.0,1672065224.0,5.0,0.0,PA,16384.0,6869.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Apache/2.4.53 (Unix) OpenSSL/1.1.1o PHP/8.1.6 mod_perl/2.0.12 Perl/v5.34.1,text/html,"<!DOCTYPE html>
<html>
	<head>
		<meta charset=""utf-8"">
		<title>Login</title>
		<link rel=""stylesheet"" href=""https://use.fontawesome.com/releases/v5.7.1/css/all.css"">
		<link href=""style.css"" rel=""stylesheet"" type=""text/css"">
	</head>
	<body>
		<div class=""login"">
			<h1>Login</h1>
			<form action=""authenticate.php"" method=""post"">
				<label for=""username"">
					<i class=""fas fa-user""></i>
				</label>
				<input type=""text"" name=""username"" placeholder=""Username"" id=""username"" required>
				<label for=""password"">
					<i class=""fas fa-lock""></i>
				</label>
				<input type=""password"" name=""password"" placeholder=""Password"" id=""password"" required>
				<input type=""submit"" value=""Login"">
			</form>
		</div>
	</body>
</html>",1717026066.38428,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,33815.0,DF,0.0,64.0,6.0,45877.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065224.0,1312561187.0,5.0,0.0,A,249.0,25758.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.384444,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,33816.0,DF,0.0,64.0,6.0,45876.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065224.0,1312561187.0,5.0,0.0,FA,249.0,25757.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.384909,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20044.0,,0.0,128.0,6.0,59648.0,192.168.1.3,10.211.55.5,[],80.0,52120.0,1312561187.0,1672065225.0,5.0,0.0,A,16384.0,9622.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.384985,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20045.0,,0.0,128.0,6.0,59647.0,192.168.1.3,10.211.55.5,[],80.0,52120.0,1312561187.0,1672065225.0,5.0,0.0,FA,16384.0,9621.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.385098,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,0.0,DF,0.0,64.0,6.0,14157.0,10.211.55.5,192.168.1.3,[],52120.0,80.0,1672065225.0,1312561188.0,5.0,0.0,A,249.0,25756.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.385194,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,53808.0,DF,0.0,64.0,6.0,25864.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866019.0,0.0,10.0,0.0,S,32120.0,32043.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659095965, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.398983,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,20046.0,,0.0,128.0,6.0,59638.0,192.168.1.3,10.211.55.5,[],80.0,52136.0,1925898779.0,1066866020.0,7.0,0.0,SA,32768.0,35504.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.400926,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,53809.0,DF,0.0,64.0,6.0,25883.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866020.0,1925898780.0,5.0,0.0,A,251.0,13691.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.401103,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,183.0,53810.0,DF,0.0,64.0,6.0,25739.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866020.0,1925898780.0,5.0,0.0,PA,251.0,16572.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/,python-httpx/0.26.0,*/*,,"gzip, deflate, br",keep-alive,,,,,1717026066.401288,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20047.0,,0.0,128.0,6.0,59645.0,192.168.1.3,10.211.55.5,[],80.0,52136.0,1925898780.0,1066866163.0,5.0,0.0,A,16384.0,62950.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.401332,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,1109.0,20048.0,,0.0,128.0,6.0,58575.0,192.168.1.3,10.211.55.5,[],80.0,52136.0,1925898780.0,1066866163.0,5.0,0.0,PA,16384.0,59127.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,Apache/2.4.53 (Unix) OpenSSL/1.1.1o PHP/8.1.6 mod_perl/2.0.12 Perl/v5.34.1,text/html,"<!DOCTYPE html>
<html>
	<head>
		<meta charset=""utf-8"">
		<title>Login</title>
		<link rel=""stylesheet"" href=""https://use.fontawesome.com/releases/v5.7.1/css/all.css"">
		<link href=""style.css"" rel=""stylesheet"" type=""text/css"">
	</head>
	<body>
		<div class=""login"">
			<h1>Login</h1>
			<form action=""authenticate.php"" method=""post"">
				<label for=""username"">
					<i class=""fas fa-user""></i>
				</label>
				<input type=""text"" name=""username"" placeholder=""Username"" id=""username"" required>
				<label for=""password"">
					<i class=""fas fa-lock""></i>
				</label>
				<input type=""password"" name=""password"" placeholder=""Password"" id=""password"" required>
				<input type=""submit"" value=""Login"">
			</form>
		</div>
	</body>
</html>",1717026066.401923,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,53811.0,DF,0.0,64.0,6.0,25881.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866163.0,1925899849.0,5.0,0.0,A,249.0,12481.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.402054,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,53812.0,DF,0.0,64.0,6.0,25880.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866163.0,1925899849.0,5.0,0.0,FA,249.0,12480.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.402444,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20049.0,,0.0,128.0,6.0,59643.0,192.168.1.3,10.211.55.5,[],80.0,52136.0,1925899849.0,1066866164.0,5.0,0.0,A,16384.0,61880.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.402489,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,20050.0,,0.0,128.0,6.0,59642.0,192.168.1.3,10.211.55.5,[],80.0,52136.0,1925899849.0,1066866164.0,5.0,0.0,FA,16384.0,61879.0,0.0,[],F,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.402605,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,0.0,DF,0.0,64.0,6.0,14157.0,10.211.55.5,192.168.1.3,[],52136.0,80.0,1066866164.0,1925899850.0,5.0,0.0,A,249.0,12479.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.402704,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,11072.0,DF,0.0,64.0,6.0,3065.0,10.211.55.5,192.168.1.3,[],52152.0,80.0,2405968011.0,0.0,10.0,0.0,S,32120.0,6672.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659095983, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.417019,Ddos
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,20051.0,,0.0,128.0,6.0,59633.0,192.168.1.3,10.211.55.5,[],80.0,52152.0,292246995.0,2405968012.0,7.0,0.0,SA,32768.0,5455.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.421306,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,11073.0,DF,0.0,64.0,6.0,3084.0,10.211.55.5,192.168.1.3,[],52152.0,80.0,2405968012.0,292246996.0,5.0,0.0,A,251.0,49177.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026066.42152,Ddos
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,183.0,11074.0,DF,0.0,64.0,6.0,2940.0,10.211.55.5,192.168.1.3,[],52152.0,80.0,2405968012.0,292246996.0,5.0,0.0,PA,251.0,52058.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/,python-httpx/0.26.0,*/*,,"gzip, deflate, br",keep-alive,,,,,1717026066.421712,Ddos
